Genus	Local	pFDA
Chryseolinea	1.96520139285614e-05	7.75962663159729e-06
Persicobacter	1.96520139285614e-05	1.55192532631946e-05
Bernardetia	9.8260069642807e-06	7.75962663159729e-06
Sphingobacterium	0.000972774689463789	1.55192532631946e-05
Anseongella	0.000186694132321333	0
Pedobacter	0.000167042118392772	7.75962663159729e-06
Mucilaginibacter	5.89560417856842e-05	0.000240548425579516
Solitalea	1.96520139285614e-05	0.00398844808864101
Salinibacter	1.96520139285614e-05	7.75962663159729e-06
Saprospira	9.8260069642807e-06	7.75962663159729e-06
Chlorobium	0.000432344306428351	0.000318144691895489
Pelodictyon	9.8260069642807e-06	0
Prosthecochloris	0.000167042118392772	0.000302625438632294
Chlorobaculum	1.96520139285614e-05	0
Gemmatirosa	0.000343910243749824	0
Gemmatimonas	5.89560417856842e-05	3.87981331579865e-05
CandidatusCloacimonas	1.96520139285614e-05	0
Pasteurella	22.2994349849475	20.9142190347055
Mannheimia	0.0352655389948034	0.0435547842831556
Actinobacillus	0.0218039094537389	0.0451532673692646
Haemophilus	0.0137858877708858	0.0157675613154057
Bibersteinia	0.0133928474923146	0.014238914868981
Histophilus	0.0121645966217795	0.0100176779813921
Glaesserella	0.00895149234445971	0.0429960911656806
Otariodibacter	0.00594473421338982	0
Aggregatibacter	0.00591525619249698	0.00696814471517437
Avibacterium	0.0021911995530346	0
Gallibacterium	0.00195537538589186	0.00288658110695419
Basfia	0.00153285708642779	0.00854334892138862
Rodentibacter	0.000225998160178456	0
Xanthomonas	0.103379419271197	0.160872579326275
Stenotrophomonas	0.0766428543213894	0.124495449677347
Luteimonas	0.0757683397015684	0.065359335117944
Lysobacter	0.0653036422846095	0.0786826140443966
Pseudoxanthomonas	0.0259504843926653	0.0580730457108741
Thermomonas	0.0150141386414209	0
Pseudolysobacter	0.0147979664882067	0
Xylella	0.00722211511874631	0.00870630108065216
Arenimonas	0.00368475261160526	0
Frateuria	0.0242112811599876	0.00194766628453092
Dokdonella	0.0205363545553467	0.0118644691197123
Ahniella	0.0168614279507057	0.023643582346477
Dyella	0.0112212999532086	0.00880717622686293
Rhodanobacter	0.00769376345303178	0.0037323804097983
Aerosticca	0.00462804928017621	0
Luteibacter	0.00180798528142765	0.00340647609127121
Cardiobacterium	0.195282062408115	0
Dichelobacter	0.0897802256326327	0.170533314482614
Pseudomonas	0.108675637024944	0.140115578086752
Permianibacter	0.000225998160178456	0
Oblitimonas	0.000176868125357053	0.000271586932105905
Azotobacter	0.000167042118392772	0.00140449242031911
Moraxella	0.00321310427731979	0.0182816803440432
Acinetobacter	0.0031050182007127	0.00162952159263543
Psychrobacter	0.000334084236785544	0.000892357062633689
Escherichia	0.00243684972714161	0.00116394399473959
Klebsiella	0.00188659333714189	0.00177695449863578
Citrobacter	0.00134616295410646	0.00118722287463439
Salmonella	0.00114964281482084	0.00162176196600383
Enterobacter	0.00109068677303516	0.00521446909643338
Raoultella	0.000727124515356771	0.000271586932105905
Kosakonia	0.000687820487499649	0.000589731624001394
Leclercia	0.000481474341249754	0
Lelliottia	0.000432344306428351	0.0002871061853691
Cronobacter	0.000412692292499789	0.00119498250126598
Cedecea	0.000245650174107017	0.0011329054882132
CandidatusDoolittlea	8.84340626785263e-05	0
CandidatusHoaglandella	1.96520139285614e-05	1.55192532631946e-05
CandidatusBlochmannia	9.8260069642807e-06	7.75962663159729e-06
CandidatusMikella	9.8260069642807e-06	1.55192532631946e-05
Pluralibacter	9.8260069642807e-05	0.00156744457958265
Gibbsiella	6.87820487499649e-05	0.000193990665789932
Atlantibacter	2.94780208928421e-05	0
Shigella	1.96520139285614e-05	0
Limnobaculum	9.8260069642807e-06	7.75962663159729e-06
CandidatusIshikawaella	9.8260069642807e-06	0
CandidatusRiesia	9.8260069642807e-06	0.000217269545684724
Serratia	0.00528639174678301	0.00757339559243896
Rahnella	0.00312467021464126	0.00244428238895315
Yersinia	0.000481474341249754	0.0014432905534771
Nissabacter	0.000343910243749824	0
Chania	2.94780208928421e-05	7.75962663159729e-06
Dickeya	0.00377318667428379	0.00922619606496918
Pectobacterium	0.000677994480535368	0.00342199534453441
Sodalis	0.000255476181071298	0.00120274212789758
Brenneria	5.89560417856842e-05	0.000225029172316321
Lonsdalea	2.94780208928421e-05	0.000139673279368751
Erwinia	0.00179815927446337	0.00148208868663508
Pantoea	0.001120164793928	0.00534638274917053
Mixta	0.000294780208928421	0
Buchnera	0.000167042118392772	5.43173864211811e-05
Xenorhabdus	0.00109068677303516	0.00119498250126598
Proteus	0.000432344306428351	0.00020175029242153
Providencia	0.00042251829946407	0.000162952159263543
Arsenophonus	6.87820487499649e-05	3.10385065263892e-05
Morganella	2.94780208928421e-05	0.00189334889810974
Edwardsiella	0.000314432222856982	0.000636289383790978
Hafnia	3.93040278571228e-05	1.55192532631946e-05
Obesumbacterium	9.8260069642807e-06	0.000155192532631946
Plesiomonas	0.000108086076607088	3.10385065263892e-05
Leminorella	5.89560417856842e-05	7.75962663159729e-06
Pragia	1.96520139285614e-05	0.000131913652737154
Halomonas	0.0112114739462443	0.011965344265923
Cobetia	0.00372405663946238	0
Kushneria	0.0016311171560706	0.00332887982495524
Halotalea	0.000658342466606807	0.00296417737327017
Salinicola	0.000265302188035579	0.000364702451685073
Pistricoccus	0.000265302188035579	0
Zymobacter	0.000225998160178456	0.00159072345947745
CandidatusCarsonella	9.8260069642807e-06	2.32788798947919e-05
CandidatusPortiera	9.8260069642807e-06	7.75962663159729e-06
Chromohalobacter	0.000108086076607088	0.000139673279368751
Saccharospirillum	0.0105138274517803	0.0159382731013008
Bacterioplanes	0.00400901084142652	8.53558929475702e-05
Marinobacterium	0.000589560417856842	0.00103203034200244
Thalassolituus	0.000157216111428491	3.10385065263892e-05
Nitrincola	0.000127738090535649	0
Oleispira	4.91300348214035e-05	0
Marinomonas	9.8260069642807e-06	0.0107315636314991
Neptunomonas	9.8260069642807e-06	0
Hahella	0.00209293948339179	0.000845799302844105
Alcanivorax	0.0016311171560706	0.00863646444096779
Ketobacter	6.87820487499649e-05	0.000225029172316321
Kangiella	7.86080557142456e-05	5.43173864211811e-05
Oleiphilus	1.96520139285614e-05	0
Endozoicomonas	9.8260069642807e-06	0
Thioalkalivibrio	0.00666203272178231	0.0291606768815426
Spiribacter	0.00662272869392519	0.00232012836284759
Alkalilimnicola	0.00170972521178484	0.01156184368108
Ectothiorhodospira	0.00165076916999916	0.0028633022270594
Halorhodospira	0.0010710347591066	0.00017071178589514
Acidihalobacter	0.000795906564106736	0.00240548425579516
Allochromatium	0.00182763729535621	0.000768203036528132
Thioflavicoccus	0.00123807687749937	0.000411260211474657
Marichromatium	0.001120164793928	0.000481096851159032
Thermochromatium	0.000815558578035298	0
Thiodictyon	0.000658342466606807	0.00167607935242502
Nitrosococcus	0.000275128194999859	9.31155195791675e-05
Thiocystis	6.87820487499649e-05	0.000450058344632643
Rheinheimera	2.94780208928421e-05	0
Sulfurivermis	0.00206346146249895	0
Wenzhouxiangella	0.00162129114910631	0.00599819138622471
Halothiobacillus	0.00149355305857067	0.00117170362137119
Thiohalobacter	0.00115946882178512	0.00255291716179551
Sulfuriflexus	9.8260069642807e-05	0
Granulosicoccus	1.96520139285614e-05	0.00237444574926877
Woeseia	2.94780208928421e-05	6.20770130527783e-05
Guyparkeria	1.96520139285614e-05	0
Photobacterium	0.0155938730523135	0.00637841309117297
Vibrio	0.00547308587910435	0.00189334889810974
Salinivibrio	1.96520139285614e-05	0
Enterovibrio	1.96520139285614e-05	0.000232788798947919
Grimontia	9.8260069642807e-06	7.75962663159729e-05
Marinobacter	0.0117519043292797	0.0131525671405574
Hydrocarboniclastica	0.000383214271606947	0
Alteromonas	0.000108086076607088	0.00332112019832364
Saliniradius	8.84340626785263e-05	0
Lacimicrobium	4.91300348214035e-05	0
Catenovulum	2.94780208928421e-05	7.75962663159729e-06
Paraglaciecola	9.8260069642807e-06	0
Shewanella	0.00692733490981789	0.0157830805686689
Pseudoalteromonas	0.000687820487499649	0.00215717620358405
Idiomarina	0.000196520139285614	0.000139673279368751
Psychromonas	0.000117912083571368	0.000217269545684724
Colwellia	1.96520139285614e-05	1.55192532631946e-05
Moritella	9.8260069642807e-06	0
CandidatusThioglobus	0.00278075997089144	7.75962663159729e-06
Sedimenticola	0.00274145594303431	7.75962663159729e-06
Thiolapillus	0.000776254550178175	0.000419019838106254
Pseudohongiella	8.84340626785263e-05	0.000155192532631946
CandidatusNardonella	1.96520139285614e-05	0
Gallaecimonas	9.8260069642807e-06	0.000279346558737503
Methylomonas	0.00734985320928196	0.00598267213296151
Methylovulum	0.00171955121874912	0.00020175029242153
Methylocaldum	0.000461822327321193	0.000325904318527086
CandidatusMethylospira	0.000167042118392772	0
Methylococcus	0.00014739010446421	0.00242876313568995
Methylomicrobium	9.8260069642807e-05	0.002871061853691
Aeromonas	0.00557134594874715	0.00806225207022959
Oceanimonas	0.000619038438749684	0.000892357062633689
Oceanisphaera	0.000383214271606947	0.000884597436002091
Zobellella	0.000255476181071298	0.00160624271274064
Tolumonas	3.93040278571228e-05	0.00017071178589514
Succinivibrio	0.000874514619820982	0
Microbulbifer	0.00261371785249867	0.00137345391379272
Halioglobus	0.0010710347591066	0.000434539091369448
Kineobactrum	0.000815558578035298	0
Congregibacter	0.000265302188035579	0.000217269545684724
Teredinibacter	0.000245650174107017	0.00101651108873925
Cellvibrio	0.000235824167142737	0.00340647609127121
Simiduia	0.000176868125357053	0.000721645276738548
Agarilytica	0.00014739010446421	0
Saccharophagus	5.89560417856842e-05	0
Spongiibacter	7.86080557142456e-05	0.000108634772842362
Sinimarinibacterium	0.00208311347642751	0
Solimonas	0.000402866285535509	0.00438418904685247
Steroidobacter	0.00160163913517775	0.0048652858980115
Immundisolibacter	0.00386162073696231	0.0051601517100122
Sulfurifustis	0.00177850726053481	0.000752683783264937
Sulfuricaulis	0.00150337906553495	0.00074492415663334
Piscirickettsia	0.00141494500285642	1.55192532631946e-05
Thiomicrorhabdus	0.000196520139285614	0
Thiomicrospira	0.00013756409749993	0.00135017503389793
Methylophaga	5.89560417856842e-05	0.000108634772842362
Hydrogenovibrio	1.96520139285614e-05	0
Cycloclasticus	9.8260069642807e-06	0
Francisella	1.96520139285614e-05	0.000108634772842362
Thioploca	9.8260069642807e-06	0
Salinisphaera	0.00115946882178512	0.000147432906000349
Legionella	0.00028495420196414	0.000364702451685073
Coxiella	5.89560417856842e-05	1.55192532631946e-05
Rickettsiella	5.89560417856842e-05	0
Gilliamella	5.89560417856842e-05	7.75962663159729e-06
Frischella	3.93040278571228e-05	7.75962663159729e-06
Ottowia	0.18994654062651	0.358409394486847
Comamonas	0.1540226591651	0.235108927310766
Acidovorax	0.117784345480833	0.256735006733028
Variovorax	0.110611360396908	0.166754376313026
Hydrogenophaga	0.0768000704328179	0.0845333725246209
Serpentinomonas	0.076171205987104	0
Rhodoferax	0.0736950522321052	0.0772315638642879
Simplicispira	0.0484618663478324	0.024605776048795
Melaminivora	0.0463787528714049	0.168585648198083
Verminephrobacter	0.031541482355341	0.0514773630740164
Pulveribacter	0.0311975721115912	0
Alicycliphilus	0.0304114915544488	0.0748260796084927
Polaromonas	0.0286428103008782	0.0512057761419105
Ramlibacter	0.0216663453562389	0.0517567096327539
Delftia	0.0208311347642751	0.0570565346221349
Limnohabitans	0.0157707411776705	0.0173815636547779
Diaphorobacter	0.0133633694714217	0.00255291716179551
Curvibacter	0.0095705307832094	0.0105763710988671
Hylemonella	0.00809662973856729	0
CandidatusSymbiobacter	0.00540430383035438	0.007457001192965
Lautropia	0.0526575713215802	0
Cupriavidus	0.030175667387306	0.031542882257443
Burkholderia	0.0252430118912371	0.0314963244976534
Paraburkholderia	0.017922636702848	0.0091563594252848
Ralstonia	0.0177654205914195	0.0519817388050703
Pandoraea	0.00561064997660428	0.0161788215268804
Mycoavidus	0.0021911995530346	0
Ephemeroptericola	0.000579734410892561	0
Polynucleobacter	0.000363562257678386	0.00665000002327888
Caballeronia	0.000235824167142737	0
Mycetohabitans	2.94780208928421e-05	0
Inhella	0.0322784328776621	0
Rubrivivax	0.0263730026921294	0.0287338974168048
Thiomonas	0.0162129114910631	0.0261344224952197
Roseateles	0.0157707411776705	0.00729404903370146
Sphaerotilus	0.0104843494308875	0
Xylophilus	0.00955087876928084	0
Leptothrix	0.00598403824124694	0.0118799883729755
Aquabacterium	0.00451996320356912	0.00654136525043652
Methylibium	0.00245650174107017	0.00407380398158858
Mitsuaria	0.00243684972714161	0.00396516920874622
Paucibacter	0.0020339834416061	0.00579644109380318
Rhizobacter	0.00186694132321333	0.00335991833148163
Bordetella	0.0464377089131906	0.0553959745229731
Achromobacter	0.0170186440621342	0.0361598601032434
Pigmentiphaga	0.00726141914660343	0
Alcaligenes	0.00610195032481831	0.0051523920833806
Pusillimonas	0.00571873605321137	0.00495064179095907
Castellaniella	0.00170972521178484	0.00441522755337886
Orrella	0.00166059517696344	0.00248308052211113
Kerstersia	0.00103173073124947	0
Paenalcaligenes	0.000766428543213894	0.00132689615400314
Advenella	0.000540430383035438	0.00366254377011392
Taylorella	0.000127738090535649	0.0014355309268455
Basilea	8.84340626785263e-05	1.55192532631946e-05
Oligella	2.94780208928421e-05	0.000178471412526738
Pelistega	1.96520139285614e-05	0
Massilia	0.0139529298892786	0.0122834889578185
Herbaspirillum	0.0126853749908864	0.0166521587514078
Janthinobacterium	0.00972774689463789	0.0176531505868838
Noviherbaspirillum	0.00442170313392631	0
Collimonas	0.00308536618678414	0.00599043175959311
Oxalobacter	0.000697646494463929	0.0128499417019251
Undibacterium	0.000343910243749824	0
Herminiimonas	0.000255476181071298	0.00117946324800279
Sutterella	0.000815558578035298	0.00017071178589514
Neisseria	2.11592251368124	1.93794347236153
Eikenella	0.028180987973557	0.0296572929859649
Kingella	0.0155349170105278	0.00245980164221634
Vitreoscilla	0.00572856206017565	0.00799241543054521
Crenobacter	0.00160163913517775	0.00155192532631946
Snodgrassella	0.00145424903071354	0.005742123707382
Simonsiella	0.000727124515356771	0.000884597436002091
Chitinolyticbacter	0.000265302188035579	0
Chromobacterium	0.00952140074838799	0.0141070012162439
Iodobacter	1.96520139285614e-05	0
Aquitalea	0.00805732571071017	0.00332112019832364
Aquaspirillum	0.00292815007535565	0.00737940492664903
Microvirgula	0.0022894596226774	0.000822520422949313
Laribacter	0.00180798528142765	0.00318920654558649
Jeongeupia	0.00140511899589214	0.00406604435495698
Vogesella	0.00135598896107074	0.00470233373874796
Pseudogulbenkiania	0.00098260069642807	0.00109410735505522
Azoarcus	0.0124888548516008	0.0125783547698192
Thauera	0.00866653814249557	0.0145182614277185
Azospira	0.00364544858374814	0.00159848308610904
Oryzomicrobium	0.00165076916999916	0
Aromatoleum	0.000176868125357053	0.00117946324800279
Dechloromonas	0.00338014639571256	0.00141225204695071
Denitratisoma	0.00425466101553354	0
Sterolibacterium	0.00354718851410533	0
Methyloversatilis	0.00056990840392828	0.00317368729232329
Sulfuritalea	0.000491300348214035	0.000419019838106254
Sulfuritortus	0.0120958145730295	0
Thiobacillus	7.86080557142456e-05	0.00182351225842536
Sulfuriferula	0.00207328746946323	0.00134241540726633
Sideroxydans	0.00131668493321361	0.00111738623495001
Sulfuricella	0.00121842486357081	0.000387981331579865
Gallionella	0.000579734410892561	0.000426779464737851
Ferriphaselus	1.96520139285614e-05	0.000512135357685421
Methylotenera	0.00154268309339207	1.55192532631946e-05
Methylobacillus	0.00099242670339235	0.00158296383284585
Methylovorus	0.000353736250714105	0.001156184368108
CandidatusMethylopumilus	0.000196520139285614	0.000100875146210765
Methylophilus	0.00013756409749993	0.000558693117475005
Nitrosospira	0.000363562257678386	0.00108634772842362
Nitrosomonas	0.000255476181071298	0.00406604435495698
CandidatusKinetoplastibacterium	0.0106612175562446	0.00953658113023307
Casimicrobium	0.00247615375499874	0
CandidatusAccumulibacter	0.000943296668570947	0.00284778297379621
CandidatusNasuia	3.93040278571228e-05	7.75962663159729e-06
CandidatusTremblaya	1.96520139285614e-05	3.87981331579865e-05
Desulfomicrobium	2.56036263468262	3.87162690970231
Desulfovibrio	0.00373388264642666	0.00971505254275981
Pseudodesulfovibrio	0.00188659333714189	0.00138897316705592
Desulfocurvibacter	2.94780208928421e-05	0
Lawsonia	9.8260069642807e-06	0
Desulfohalobium	0.000127738090535649	3.10385065263892e-05
Desulfobulbus	0.0382133410840876	0.0565754377709759
Desulfocapsa	0.00333101636089116	0.00253739790853231
Desulfotalea	0.0011692948287494	0.00157520420621425
Desulfurivibrio	0.000206346146249895	0.00251411902863752
Desulfobacula	0.000255476181071298	1.55192532631946e-05
Desulfococcus	0.000216172153214175	0.00017071178589514
Desulfobacter	0.000186694132321333	7.75962663159729e-05
Desulfosarcina	7.86080557142456e-05	0
Desulfobacterium	2.94780208928421e-05	0.000186231039158335
Desulfatibacillum	9.8260069642807e-06	0.000108634772842362
Corallococcus	0.00210276549035607	0.000605250877264589
Myxococcus	0.000756602536249614	0.000838039676212508
Anaeromyxobacter	0.00140511899589214	0.000907876315896883
Cystobacter	0.000265302188035579	0.00017071178589514
Stigmatella	1.96520139285614e-05	7.75962663159729e-05
Melittangium	9.8260069642807e-06	2.32788798947919e-05
Minicystis	0.000353736250714105	0
Chondromyces	6.87820487499649e-05	0.000915635942528481
Sorangium	6.87820487499649e-05	0.000411260211474657
Pajaroellobacter	6.87820487499649e-05	1.55192532631946e-05
Labilithrix	2.94780208928421e-05	0
Sandaracinus	9.8260069642807e-06	3.87981331579865e-05
Haliangium	0.000206346146249895	0.000364702451685073
Geobacter	0.00199467941374898	0.00164504084589863
Geoalkalibacter	1.96520139285614e-05	0.00207957993726807
Pelobacter	0.000206346146249895	0.00152088681979307
Bradymonas	0.000491300348214035	0.000504375731053824
Syntrophobacter	0.00056990840392828	0.00755787633917576
Syntrophus	0.000265302188035579	0.000116394399473959
Desulfurella	0.000599386424821122	0
Desulfarculus	1.96520139285614e-05	0.000263827305474308
Campylobacter	0.0561556298008642	0.0606492417525644
Arcobacter	0.000304606215892702	0
Sulfurospirillum	0.000383214271606947	4.65577597895838e-05
Helicobacter	0.000668168473571087	0.00037246207831667
Wolinella	0.000619038438749684	0.000108634772842362
Sulfurimonas	9.8260069642807e-06	1.55192532631946e-05
Nitratifractor	9.8260069642807e-06	0.000504375731053824
Nitratiruptor	2.94780208928421e-05	0
Bradyrhizobium	0.00454944122446196	0.00782946327128167
Rhodopseudomonas	0.00357666653499817	0.000853558929475702
Tardiphaga	0.00125772889142793	0
Bosea	0.000923644654642385	0.000209509919053127
Afipia	0.000176868125357053	6.98366396843756e-05
Oligotropha	0.00013756409749993	0.000225029172316321
Nordella	0.00570891004624708	0
Methyloceanibacter	0.00244667573410589	7.75962663159729e-06
Hartmannibacter	5.89560417856842e-05	0.000100875146210765
Pseudorhodoplanes	5.89560417856842e-05	0.000131913652737154
Rhizobium	0.00359631854892673	0.00249084014874273
Agrobacterium	0.00186694132321333	0.00117946324800279
Neorhizobium	0.000334084236785544	0.000519894984317019
Liberibacter	0.000943296668570947	3.87981331579865e-05
Sinorhizobium	0.000127738090535649	0.000124154026105557
Ensifer	2.94780208928421e-05	0.00107858810179202
Mesorhizobium	0.00322293028428407	0.00127257876758196
Nitratireductor	4.91300348214035e-05	8.53558929475702e-05
Phyllobacterium	1.96520139285614e-05	0
Aminobacter	1.96520139285614e-05	1.55192532631946e-05
Chelativorans	9.8260069642807e-06	4.65577597895838e-05
Youhaiella	0.000766428543213894	0
Rhodoplanes	0.000668168473571087	6.20770130527783e-05
Maritalea	0.000638690452678245	0.000349183198421878
Blastochloris	0.000481474341249754	0.000248308052211113
Devosia	0.00013756409749993	0.000341423571790281
Filomicrobium	0.000117912083571368	0
Hyphomicrobium	8.84340626785263e-05	0.00045781797126424
Rhodomicrobium	4.91300348214035e-05	7.75962663159729e-05
Ochrobactrum	0.0019848534067847	0.000613010503896186
Brucella	1.96520139285614e-05	6.20770130527783e-05
Methylobacterium	0.00157216111428491	0.000822520422949313
Methylorubrum	6.87820487499649e-05	3.10385065263892e-05
Microvirga	5.89560417856842e-05	0.00103203034200244
Methylocystis	0.000795906564106736	0.00206406068400488
Terasakiella	0.000550256389999719	0
Methylosinus	2.94780208928421e-05	0
Chelatococcus	0.000619038438749684	0.000675087516948964
Methylocella	0.000216172153214175	0
Methylovirgula	4.91300348214035e-05	0
Beijerinckia	9.8260069642807e-06	7.75962663159729e-06
Aureimonas	0.000216172153214175	0.000108634772842362
Martelella	9.8260069642807e-06	7.75962663159729e-05
Azorhizobium	3.93040278571228e-05	9.31155195791675e-05
Starkeya	9.8260069642807e-06	0.000256067678842711
Labrys	9.8260069642807e-06	0
Pseudolabrys	9.8260069642807e-06	0
CandidatusPhaeomarinobacter	9.8260069642807e-06	3.10385065263892e-05
Breoghania	4.91300348214035e-05	6.98366396843756e-05
Bartonella	1.96520139285614e-05	7.75962663159729e-05
Paracoccus	0.0059054301855327	0.0102582264069716
Rhodobacter	0.00266284788732007	0.00124154026105557
Labrenzia	0.00199467941374898	0.000279346558737503
Paraoceanicella	0.00111033878696372	0
Phaeobacter	0.00103173073124947	0.00374014003642989
Boseongicola	0.000874514619820982	0
Salipiger	0.000609212431785403	0.000620770130527783
Leisingera	0.000530604376071158	0.000155192532631946
Ketogulonicigenium	0.000451996320356912	0
Celeribacter	0.000402866285535509	0.000341423571790281
Roseovarius	0.000383214271606947	0.000364702451685073
Ruegeria	0.000304606215892702	0.00188558927147814
Jannaschia	0.000265302188035579	0.000387981331579865
Roseivivax	0.000245650174107017	0
Sulfitobacter	0.000235824167142737	0.000131913652737154
Antarctobacter	0.000225998160178456	0.000318144691895489
Pannonibacter	0.000196520139285614	0.000178471412526738
Rhodovulum	0.000186694132321333	9.31155195791675e-05
Oceanicola	0.000167042118392772	0
Roseibacterium	0.000157216111428491	0.000907876315896883
Confluentimicrobium	0.00014739010446421	0.00139673279368751
Marinovum	0.000117912083571368	0.00074492415663334
Marivivens	0.000108086076607088	0.000131913652737154
Epibacterium	6.87820487499649e-05	0
Yangia	6.87820487499649e-05	0.00168383897905661
Haematobacter	5.89560417856842e-05	0
Thalassococcus	5.89560417856842e-05	0
Pelagibaca	1.96520139285614e-05	3.10385065263892e-05
Brevirhabdus	1.96520139285614e-05	2.32788798947919e-05
Litoreibacter	1.96520139285614e-05	0
Dinoroseobacter	9.8260069642807e-06	3.87981331579865e-05
Halovulum	9.8260069642807e-06	0
Hyphomonas	5.89560417856842e-05	0.0011484247414764
Maricaulis	5.89560417856842e-05	0
Sphingobium	0.00480491740553326	0.00337543758474482
Sphingomonas	0.00450031118964056	0.0116394399473959
Sphingopyxis	0.00157216111428491	0.00065956826368577
Novosphingobium	0.000619038438749684	0.0002871061853691
Tardibacter	0.000353736250714105	0
Sphingorhabdus	0.000265302188035579	0.00100875146210765
Blastomonas	0.000235824167142737	0.000954434075686467
Sphingosinicella	0.00013756409749993	0
Sphingosinithalassobacter	6.87820487499649e-05	0
Erythrobacter	0.00375353466035523	0.00235116686937398
Altererythrobacter	0.00014739010446421	0.000628529757159381
Porphyrobacter	9.8260069642807e-05	0.000698366396843756
Croceicoccus	1.96520139285614e-05	0.000403500584843059
Azospirillum	0.00256458781767726	0.00225029172316321
Magnetospirillum	0.00206346146249895	0.00262275380147988
Ferrovibrio	0.000776254550178175	0
Hypericibacter	0.000461822327321193	0
Nitrospirillum	0.000393040278571228	0.000434539091369448
Skermanella	0.000225998160178456	0
Niveispirillum	0.000186694132321333	7.75962663159729e-05
Rhodospirillum	0.000127738090535649	0.000248308052211113
Magnetospira	9.8260069642807e-05	0.0002871061853691
Thalassospira	7.86080557142456e-05	6.98366396843756e-05
Indioceanicola	7.86080557142456e-05	0
Tistrella	9.8260069642807e-06	0.000333663945158684
